short_name,long_name,Borough,2005-2009,2006-2010,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016,2013-2017,2014-2018,2015-2019,2016-2020,2017-2021,2018-2022,2019-2023
unit_vac_rent_pct,Rental vacancy rate,Bronx,0.0369220304130978,0.0373198562189911,0.0372490787958336,0.0357200988819825,0.0335463702499122,0.0320365733647246,0.0280904852015386,0.0247608991909246,0.0224178871141395,0.0207455832455832,0.0203500055687106,0.0197039953654626,0.0190326404619664,0.0209568778652436,0.0211619746853033
unit_vac_rent_pct,Rental vacancy rate,Brooklyn,0.0378539530748581,0.0400758442936162,0.0411110726284072,0.0419771515066305,0.0412958952982887,0.0397499705501237,0.0371414129018308,0.0339397864141675,0.034091174819942,0.0344186208467477,0.0336983519352429,0.0320444105229156,0.0324663639004414,0.0307532354589014,0.0286130455555388
unit_vac_rent_pct,Rental vacancy rate,Manhattan,0.0349600697733561,0.0354899320612524,0.0352444336347757,0.0367198650577397,0.0389466853237614,0.0390284952507915,0.0401856099204387,0.0454158780820743,0.0463137917957669,0.0458951782527055,0.0465826443069974,0.0478776842898405,0.0550978010895664,0.0552718024453576,0.0552387827074934
unit_vac_rent_pct,Rental vacancy rate,Queens,0.0327112107083493,0.0318222886731273,0.0332949876000336,0.0327398923859828,0.031094926992967,0.0312567011015782,0.0300752211121617,0.0274072692223984,0.027696914434951,0.0276037535155405,0.0284004291118514,0.0285150742869537,0.0297985998354301,0.0306265616406916,0.031080845860911
unit_vac_rent_pct,Rental vacancy rate,Staten Island,0.073991462523555,0.0760892224306858,0.0798710735179044,0.0742422023722361,0.073802988716072,0.0755859794996774,0.0695869342580448,0.0621222052290438,0.0652390254690207,0.0683985409298795,0.0648776550863935,0.0643154270960339,0.0618616814503304,0.0588961818053497,0.0538894095595127
