short_name,long_name,Borough,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
hp_first_hi_pct,Higher-cost home purchase loans (% of home purchase loans),Manhattan,0.00819277108433735,0.01290991330569167,0.01981150221196384,0.021980863718644945,0.01414189837008629,0.017255717255717257,0.007971938775510204,0.006253350008933357,0.004460019114367633,0.002167434299647792,0.0026065624041705,0.0023675643681562593,0.002292451285410185,0.002737961024319536,0.0040015243902439,0.00581497797356828,0.002313743637205,0.005267877157587985,0.007105263157894737,0.004622140050843541
hp_first_hi_pct,Higher-cost home purchase loans (% of home purchase loans),Bronx,0.1594803238561476,0.2985950560199182,0.34197080291970805,0.17438494934876989,0.08342644320297951,0.0553543714433523,0.010360138135175136,0.014843320505772403,0.015513126491646777,0.04794885455514118,0.18270799347471453,0.07706945765937202,0.06760204081632654,0.07437661220980224,0.0789360789360789,0.0995584102769972,0.0597228858098423,0.0533596837944664,0.061654733492442326,0.0520775623268698
hp_first_hi_pct,Higher-cost home purchase loans (% of home purchase loans),Brooklyn,0.11275555861499277,0.23677046676847488,0.27283774124374555,0.11757512229210343,0.04681310767014764,0.032559638942617666,0.008596373404969779,0.008159314064444752,0.010794026319680615,0.018793408688546915,0.06557867944303039,0.0358989511006057,0.031130607046837414,0.030126078301260784,0.037827352085354,0.0536339448256547,0.0250460971112477,0.028012915612182564,0.023157000212449545,0.025609756097560974
hp_first_hi_pct,Higher-cost home purchase loans (% of home purchase loans),Queens,0.09597030752916225,0.24694670614359734,0.27895025694756276,0.12226381574773175,0.05227857405365675,0.026436140546569994,0.010711466907204871,0.012611464968152866,0.007785130400934216,0.02434584755403868,0.08553351989293101,0.04881466775662735,0.05327413984461709,0.07231539969505554,0.0794701986754967,0.0866541560878684,0.0450218677643427,0.06699491484381306,0.0471884713195818,0.0359419503594195
hp_first_hi_pct,Higher-cost home purchase loans (% of home purchase loans),Staten Island,0.06943396226415094,0.19194502157583507,0.21558704453441296,0.10126582278481013,0.05627545353572751,0.02550019615535504,0.005378568473314025,0.01588021778584392,0.0116227089852481,0.021809081158383984,0.0750816104461371,0.03629293583927414,0.03037057676232934,0.03941908713692946,0.0546789989118607,0.06658521686011,0.0275203594495928,0.05261052210442088,0.051476352234125944,0.04161979752530934
