short_name,long_name,Borough,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
crime_all_rt,"Serious crime rate (per 1,000 residents)",Manhattan,32.20039897644892,28.56657858984545,26.780920699238777,26.32957165245898,25.813744170591235,24.20902066444978,22.436226466416933,21.10298641847522,20.409884677024397,18.292001148194963,17.101722154071453,16.663655353639093,17.496045670524317,17.546128560877655,16.61737622711006,17.108061760445295,17.045933617981657,16.568561258031487,17.057978870091954,17.28049905381375,14.841046841108541,16.597766397235763,20.695592123061736,19.6098789222131,18.073861721668226
crime_all_rt,"Serious crime rate (per 1,000 residents)",Bronx,23.76865387777798,20.46889557875693,19.80909455846995,18.9557217778638,18.517360826022923,17.80106999236159,16.722236702740734,16.187378244368542,15.892076109605306,14.802019505007332,14.320303440943235,14.538309274228885,14.848297635179913,15.039505409224471,14.756315107514538,15.445097657197778,15.444373385326397,14.6136335488525,14.091433529586867,14.100124792043438,14.155764859423886,15.863635686715703,18.96867075797514,20.10048210289465,20.082882165712885
crime_all_rt,"Serious crime rate (per 1,000 residents)",Brooklyn,22.93368098163046,20.173396946163848,19.302112580509856,18.503840871155262,17.585503904847428,17.008298293920234,15.936403657325137,14.837956775222802,14.683817257054823,13.161081069679579,13.183694540744682,13.655225226771922,14.357131192932709,14.226971155976841,13.796564653404982,13.043952169779793,11.925214674226597,11.344285674929699,11.172202926684365,10.99213490009818,10.049202533005754,10.375952380778337,12.336085975414084,11.74106499982822,10.858036328442807
crime_all_rt,"Serious crime rate (per 1,000 residents)",Queens,19.07021382707171,17.135657435981557,16.166602788260207,14.570904644904658,13.907399766962044,13.078684839070775,12.50295691605929,11.644670186698564,11.390710150813877,10.307028310518588,10.309140342727712,10.602310286248992,10.952150827680775,10.772768305160907,10.285490408166636,9.683978864990555,9.37295991425337,8.670601480307413,8.45730584407732,8.474262400932433,8.416504268023136,9.103040642206214,10.923565755366418,11.36396182127225,11.188384501877183
crime_all_rt,"Serious crime rate (per 1,000 residents)",Staten Island,10.535733602475375,9.005516893230379,8.602116611902602,7.790808783727698,8.124346446362324,8.261818050639704,7.60526720109899,7.840248718898841,7.718239084656611,6.6450061908592195,6.301712937636761,6.562414524070022,7.316739606126914,7.338108588621444,6.940645514223195,7.019710749452954,6.654301148796499,6.006820979212254,5.7867204595186,5.134966493435448,5.109242882905442,5.274838897292101,6.8419426431951145,7.570968999214429,6.637976820596913
