short_name,long_name,Borough,2017
prox_park_pct,Residential units within 1/4 mile of a park,Manhattan,0.8961487089366429
prox_park_pct,Residential units within 1/4 mile of a park,Bronx,0.8665501643660081
prox_park_pct,Residential units within 1/4 mile of a park,Brooklyn,0.7070533839917538
prox_park_pct,Residential units within 1/4 mile of a park,Queens,0.6294486695219041
prox_park_pct,Residential units within 1/4 mile of a park,Staten Island,0.6042807709054243
